,file_number,text_content,img,emotion,label
2152,2441,"RT AustinHitt A once in a lifetime shot hole in one with a wood from  on the par   streamsong Blue course 
",/content/drive/MyDrive/lab5_data/data2/2441.jpg,positive,1
2153,2440,"Erotic babe goddess stripsS out of blue dress on the 
",/content/drive/MyDrive/lab5_data/data2/2440.jpg,positive,1
2154,2431,"Sky Blue Crushed Velvet Medieval Renaissance Gown Dress LOTR Wedding Costume M 
",/content/drive/MyDrive/lab5_data/data2/2431.jpg,positive,1
2155,2434,"RT people Jennifer Lawrence gets seriously sexy at ComicCon in a blue slit dress 
",/content/drive/MyDrive/lab5_data/data2/2434.jpg,positive,1
2156,2437,"RT ItsFoodPorn Pretzel Bread Pizza Rolls 
",/content/drive/MyDrive/lab5_data/data2/2437.jpg,positive,1
2157,2455,"mccebooks blurred px minbluemaxgreen dots 
",/content/drive/MyDrive/lab5_data/data2/2455.jpg,negative,0
2158,2460,"RT AndyBVB On stage with JulietSimmsALL during Not Broken Yet yesterday in Virginia Beach Im excited for todays PA show 
",/content/drive/MyDrive/lab5_data/data2/2460.jpg,positive,1
2159,2430,"Blue Grass mini golfing for fun Just found out americanpharoah will be getting his own hole soon MonmouthPark 
",/content/drive/MyDrive/lab5_data/data2/2430.jpg,positive,1
2160,2456,"blurred clfiesz are sometimes better than the hq ones hahh 
",/content/drive/MyDrive/lab5_data/data2/2456.jpg,positive,1
2161,2450,"RT scotchism Shri Scotchism cant independently verify the authenticity of this picture  hence has blurred the controversial part http 
",/content/drive/MyDrive/lab5_data/data2/2450.jpg,neutral,2
2162,2458,"RT bestvocalsnh NIALLS SOLO IN WHERE DO BROKEN HEARTS GO WILL ALWAYS BE MY FAVE 
",/content/drive/MyDrive/lab5_data/data2/2458.jpg,positive,1
2163,2444,"RT BlueDevilLair The newest Duke Blue Devil Jayson Tatum Imthatdude  and his dad Justin Tatum after his commitment 
",/content/drive/MyDrive/lab5_data/data2/2444.jpg,positive,1
2164,2435,"Star Wars  Vintage Kenner Blue Snaggletooth Sears Cantina Playset NoToe Dent  Full re 
",/content/drive/MyDrive/lab5_data/data2/2435.jpg,neutral,2
2165,2448,"imgpingpongbot blurred px average pxlsrt 
",/content/drive/MyDrive/lab5_data/data2/2448.jpg,neutral,2
2166,2446,"RT PresidentRaps Bill Clinton singing Blurred Lines by Robin Thicke 
",/content/drive/MyDrive/lab5_data/data2/2446.jpg,positive,1
2167,2453,"BritishMoths heartanddart lizardschwartz GertCorfield cotswoldracer out of all the blurred shots Number   
",/content/drive/MyDrive/lab5_data/data2/2453.jpg,neutral,2
2168,2424,"Intrepid  Elite goes  on the summer season Way to rep the orange and Blue intrepidfamily 
",/content/drive/MyDrive/lab5_data/data2/2424.jpg,positive,1
2169,2454,"RT imgblur pixelsorter blurred average hexagons overlay 
",/content/drive/MyDrive/lab5_data/data2/2454.jpg,neutral,2
2170,2502,"RT elieveSG PIC  SSEncoreDay Leeteuk looks cheerful P CrAdmirers 
",/content/drive/MyDrive/lab5_data/data2/2502.jpg,positive,1
2171,2507,"RT coastalpayne the lil booklets they gave us are so nice im cherishing this forever 
",/content/drive/MyDrive/lab5_data/data2/2507.jpg,positive,1
2172,2492,"RT DataInformed For chaoticmoon Cloud is Key to Memorable User Experiences Podcast w Marc Boudria 
",/content/drive/MyDrive/lab5_data/data2/2492.jpg,positive,1
2173,2497,"RT BadgerBalmUK Beat mondayblues  win Badger Cheerful Mind BalmRT  follow BadgerBalmsUK UK residents only Closes  http 
",/content/drive/MyDrive/lab5_data/data2/2497.jpg,positive,1
2174,2490,"RT TeamOfAliaBhatt UNSEEN aliaa With Fans 
",/content/drive/MyDrive/lab5_data/data2/2490.jpg,positive,1
2175,2501,"Herded like cattle in  degrees Last time I fly cheap and cheerful thanks easyJet 
",/content/drive/MyDrive/lab5_data/data2/2501.jpg,positive,1
2176,2472,"Prague Panorama by   Buoyant Cheerful Churches Cloudy Everlasting Genuine 
",/content/drive/MyDrive/lab5_data/data2/2472.jpg,positive,1
2177,2506,"Cheap And Cheerful  SebastiAn Remix by The Kills from Cheap and Cheerful Remixes n 
",/content/drive/MyDrive/lab5_data/data2/2506.jpg,positive,1
2178,2514,"RT GatesRobin sarobards AnitaDWhite TavandAleph elisamich nit 
",/content/drive/MyDrive/lab5_data/data2/2514.jpg,negative,0
2179,2493,"RT MooersTaylor Chaotic week but it was fun  
",/content/drive/MyDrive/lab5_data/data2/2493.jpg,positive,1
2180,2503,"RT jamesdrodriguez Un nuevo ao de oportunidades de la mano de Dios y siempre con su apoyo FelizCumpleJames 
",/content/drive/MyDrive/lab5_data/data2/2503.jpg,positive,1
2181,2470,"RT CNN His buoyant mood contrasts w the tone of much of his presidency POTUS gets his groove back 
",/content/drive/MyDrive/lab5_data/data2/2470.jpg,positive,1
2182,2465,"RT mendesluvs the bond we have with Shawn is something that will never be broken so much love xx 
",/content/drive/MyDrive/lab5_data/data2/2465.jpg,positive,1
2183,2478,"RT Independent Bryan Cranston totally utterly burned a Breaking Bad fan at ComicCon 
",/content/drive/MyDrive/lab5_data/data2/2478.jpg,negative,0
2184,2488,"RT aliapakfans RT TheAliaFC  Kavya goes Shah Rukh Khan 
",/content/drive/MyDrive/lab5_data/data2/2488.jpg,positive,1
2185,2476,"TUS ASMSG ITRTG RT htt 
",/content/drive/MyDrive/lab5_data/data2/2476.jpg,negative,0
2186,2510,"Bachelorette SUPYoga fun Looking to the future with optimism and cherishing memories made to last a lifetime love 
",/content/drive/MyDrive/lab5_data/data2/2510.jpg,positive,1
2187,2494,"vals chaotic mind  fashion style womensfashion 
",/content/drive/MyDrive/lab5_data/data2/2494.jpg,positive,1
2188,2491,"Loved this chaotic messy poppy LeicsNGS Green Wicket Farm today 
",/content/drive/MyDrive/lab5_data/data2/2491.jpg,positive,1
2189,2504,"RT elieveSG PIC  SSEncoreDay  Both cheerful and serious sides of DE P CrDirtyPop 
",/content/drive/MyDrive/lab5_data/data2/2504.jpg,positive,1
2190,2498,"RT GemmaAnneStyles Happy birthday MichaelSOS you cheerful little elf  
",/content/drive/MyDrive/lab5_data/data2/2498.jpg,positive,1
2191,2468,"RT DeShobhaa Trust me the mood in Greece is optimistic and buoyant I took this image yesterday 
",/content/drive/MyDrive/lab5_data/data2/2468.jpg,positive,1
2192,2473,"ڧ ѧ ߧ ܧѧڧӧѧ֧ ߧѧ  ܧѧ ߧܧ  ԧѧ 
",/content/drive/MyDrive/lab5_data/data2/2473.jpg,positive,1
2193,2471,"NEWS  Lozanovski finds the right balance for NorthcoteCity PSNPLVIC 
",/content/drive/MyDrive/lab5_data/data2/2471.jpg,positive,1
2194,2496,"sorn seavmey was cheapened by government 
",/content/drive/MyDrive/lab5_data/data2/2496.jpg,negative,0
2195,2474,"RT netanyahu US  Israeli flags burned in Iran Crowd yells Death to America Death to Israel Whos in front President Rouhani http 
",/content/drive/MyDrive/lab5_data/data2/2474.jpg,negative,0
2196,2500,"Cheerful Tearful with original clothing  Full read by eBay 
",/content/drive/MyDrive/lab5_data/data2/2500.jpg,positive,1
2197,2509,"Forever cherishing this great selfie you took on my phone jakemiller 
",/content/drive/MyDrive/lab5_data/data2/2509.jpg,positive,1
2198,2513,"RT OneGreenPlanet He spends his days making sure stray dogs are bathed and comfortable 
",/content/drive/MyDrive/lab5_data/data2/2513.jpg,positive,1
2199,2489,"Just saw an ad for maybellines chaotic mascara and Im pretty sure people usually pay to not look like this 
",/content/drive/MyDrive/lab5_data/data2/2489.jpg,positive,1
2200,2464,"RT eddieolivers It was I who picked up the broken pieces THEY left behind As  the truththats  u  decide http 
",/content/drive/MyDrive/lab5_data/data2/2464.jpg,negative,0
2201,2508,"  Pursuing something together with friends is really something worth cherishing forever  Ha   
",/content/drive/MyDrive/lab5_data/data2/2508.jpg,positive,1
2202,2479,"And now to put back all the calories I burned on the two hour niagaragorge hike AvondaleDairy 
",/content/drive/MyDrive/lab5_data/data2/2479.jpg,positive,1
2203,2525,"Aveces yo nose si pierdo el tiempoven y qutame esta confusin dime si quieres lo mismo que yo  
",/content/drive/MyDrive/lab5_data/data2/2525.jpg,positive,1
2204,2526,"naptrapped at the beach house Would love to skip but cant handle the crabby toddler that brings us 
",/content/drive/MyDrive/lab5_data/data2/2526.jpg,negative,0
2205,2538,"Family are crazy Future Mr  Mrs Corkin   days 
",/content/drive/MyDrive/lab5_data/data2/2538.jpg,positive,1
2206,2533,"Crabby Mac N Cheese Farmers Market Omelette with a Bloody Mary for brunch Baltimore 
",/content/drive/MyDrive/lab5_data/data2/2533.jpg,positive,1
2207,2530,"I drew Homer Simpson one night at Crabby Joes  
",/content/drive/MyDrive/lab5_data/data2/2530.jpg,positive,1
2208,2528,"Do you wanna build a crabby patty 
",/content/drive/MyDrive/lab5_data/data2/2528.jpg,negative,0
2209,2524,"RT JamesDjk kosh catherinemccar Kalista TraGearrFear I do not feel offended by this though more pity for their confusion http 
",/content/drive/MyDrive/lab5_data/data2/2524.jpg,negative,0
2210,2540,"RT mffansofficial Throwback to  years ago when I met mackenziefoy Crazy how fast time has gone  
",/content/drive/MyDrive/lab5_data/data2/2540.jpg,positive,1
2211,2543,"RT speaknowadri Almost broke my knee on this crazy shit lololol ChinaCheetahh 
",/content/drive/MyDrive/lab5_data/data2/2543.jpg,positive,1
2212,2542,"RT Domonicks Crazy Boyfriends be like 
",/content/drive/MyDrive/lab5_data/data2/2542.jpg,positive,1
2213,2544,"Bored listening to this awesome playlist Np Crestfallen by SmashingPumpkin 
",/content/drive/MyDrive/lab5_data/data2/2544.jpg,positive,1
2214,2534,"RT vodkaforharry ԧէ ӧڧէ֧ ڧ֧ݧ֧ ߧ ܧѧߧڧܧݧѧ 
",/content/drive/MyDrive/lab5_data/data2/2534.jpg,positive,1
2215,2541,"cheering is fun and my hair is crazy 
",/content/drive/MyDrive/lab5_data/data2/2541.jpg,positive,1
2216,2532,"AngRodriMusic This little cutie is joining the band  Crabby Bills  my niece giannaaa 
",/content/drive/MyDrive/lab5_data/data2/2532.jpg,positive,1
2217,2536,"RT Kingpaul Crazy girlfriends be like 
",/content/drive/MyDrive/lab5_data/data2/2536.jpg,positive,1
2218,2529,"RT CrabbysJoplin New Crabbys and NEW menu items Check it out today SundayDinner 
",/content/drive/MyDrive/lab5_data/data2/2529.jpg,positive,1
2219,2531,"RT MilePosts Going for a run so I dont look like this latercrabby 
",/content/drive/MyDrive/lab5_data/data2/2531.jpg,positive,1
2220,2535,"RT LilTreProd This how females look when they brag about how crazy they are 
",/content/drive/MyDrive/lab5_data/data2/2535.jpg,positive,1
2221,2560,"Certified  Carat G VVS Round cut Natural Diamond Solitaire Engagement Ring  Full rea 
",/content/drive/MyDrive/lab5_data/data2/2560.jpg,positive,1
2222,2576,"Gigantic series Battle damaged SSJ Goku out of box 
",/content/drive/MyDrive/lab5_data/data2/2576.jpg,positive,1
2223,2551,"Photo Deeper Life Pastor Enahoro Heals Crippled Hausa Man In Ketu Lagos Share 
",/content/drive/MyDrive/lab5_data/data2/2551.jpg,negative,0
2224,2580,"RT CoDEsportspedia EpsiloneSportsNA win Bio Lab HP  to take down TCMGamingCOD  SCUFK 
",/content/drive/MyDrive/lab5_data/data2/2580.jpg,positive,1
2225,2578,"RT GavinTufte Thank you TMobile for the lovely  warranty charge for damaged phone TMobile proof below 
",/content/drive/MyDrive/lab5_data/data2/2578.jpg,negative,0
2226,2557,"Do you feel crushed by low selfimage Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2557.jpg,positive,1
2227,2552,"RT DailyMailUK Benefits dad who claims he cant work is caught lifting STONE mobility scooter up stairs 
",/content/drive/MyDrive/lab5_data/data2/2552.jpg,neutral,2
2228,2567,"NGupdate Mans body cut in half after crashing his motorcycle during high speed chase  
",/content/drive/MyDrive/lab5_data/data2/2567.jpg,negative,0
2229,2577,"RT oldpicsarchive Models damaged in a fire at Madame Tussaud in  
",/content/drive/MyDrive/lab5_data/data2/2577.jpg,negative,0
2230,2586,"Defeated by onedance deathbygarage deathbydnb 
",/content/drive/MyDrive/lab5_data/data2/2586.jpg,negative,0
2231,2558,"Do you feel crushed by low selfimage Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2558.jpg,positive,1
2232,2575,"RT CarmaCoaching Damaged women are the most dangerous kind because they already know they can survive 
",/content/drive/MyDrive/lab5_data/data2/2575.jpg,positive,1
2233,2556,"RT BlackCanary The Lance sisters crushed the EW SDCC after party MzKatieCassidy caitylotz 
",/content/drive/MyDrive/lab5_data/data2/2556.jpg,positive,1
2234,2561,"When You Cut Ice Cream Instead of Scooping Something Awe 
",/content/drive/MyDrive/lab5_data/data2/2561.jpg,neutral,2
2235,2547,"The Terrifying True Story Of How An Innocent Balloon Festival Crippled A City For Weeks  
",/content/drive/MyDrive/lab5_data/data2/2547.jpg,negative,0
2236,2562,"Just gave my boy that fresh cut 
",/content/drive/MyDrive/lab5_data/data2/2562.jpg,positive,1
2237,2559,"RT assassinscreed Both assassins crushed it at the AssassinsCreed Experience with PaulRogerAmos winning by a hair 
",/content/drive/MyDrive/lab5_data/data2/2559.jpg,positive,1
2238,2589,"RT KMHodgeAuthor How Author Teamwork Defeated Facebook blogpost SundayBlogShare writetip IndieBooksBeSeen htt 
",/content/drive/MyDrive/lab5_data/data2/2589.jpg,positive,1
2239,2584,"Do you feel defeated by unhappiness Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2584.jpg,negative,0
2240,2588,"RT NewsAUS For the second year in a row DjokerNole has defeated rogerfederer to claim Wimbledon News 
",/content/drive/MyDrive/lab5_data/data2/2588.jpg,positive,1
2241,2548,"RT TheSun Dad too crippled to work on k monthly handouts carries st scooter 
",/content/drive/MyDrive/lab5_data/data2/2548.jpg,negative,0
2242,2581,"RT yogitonge Our th Pillar of Democracy has itself damaged the Democracy of INDIA Media 
",/content/drive/MyDrive/lab5_data/data2/2581.jpg,negative,0
2243,2574,"RT AstonishingPix Churchill sits on one of the damaged chairs from Hitlers bunker in Berlin  
",/content/drive/MyDrive/lab5_data/data2/2574.jpg,positive,1
2244,2571,"kellyypeacock I wanna cut off my legs why are they  miles long 
",/content/drive/MyDrive/lab5_data/data2/2571.jpg,positive,1
2245,2569,"Jesus cut a deal with satan  
",/content/drive/MyDrive/lab5_data/data2/2569.jpg,positive,1
2246,2573,"RT Caram RT jack Best detective story Ive ever read RRBC RT 
",/content/drive/MyDrive/lab5_data/data2/2573.jpg,positive,1
2247,2583,"CONGRATS to our U  Showdown champions Team Takeover Defeated Team Final in the championship ElevateYourGame 
",/content/drive/MyDrive/lab5_data/data2/2583.jpg,positive,1
2248,2564,"Jesus cut a deal with satan  
",/content/drive/MyDrive/lab5_data/data2/2564.jpg,negative,0
2249,2568,"Women K Gold Filled Sapphire Austrian Crystal Round Cut Bangle 
",/content/drive/MyDrive/lab5_data/data2/2568.jpg,positive,1
2250,2553,"Theres not a lot of posing options when youre crippled 
",/content/drive/MyDrive/lab5_data/data2/2553.jpg,positive,1
2251,2587,"RT UptonClanBoxing We will never be defeated while Eire has such sons TheNotoriousMMA JohnKavanagh PAULYUPTONCLAN SonnyUptonClan ht 
",/content/drive/MyDrive/lab5_data/data2/2587.jpg,positive,1
2252,2598,"RT Browns Happy birthday shoutout to defensive back KWilliams 
",/content/drive/MyDrive/lab5_data/data2/2598.jpg,positive,1
2253,2601,"You have to be mentally deficient to accept the idea of losing Never letting goBeing yours holding that privilege 
",/content/drive/MyDrive/lab5_data/data2/2601.jpg,positive,1
2254,2623,"when you write your own quote and people use its an awesome feeling book is an asset which never gets depreciated  
",/content/drive/MyDrive/lab5_data/data2/2623.jpg,positive,1
2255,2615,"RT DerekBrunson Doing dumb stuff has a price to pay 
",/content/drive/MyDrive/lab5_data/data2/2615.jpg,neutral,2
2256,2595,"We defeated Baba Yagas on to the next one royaloak royaloak houston friendsforever 
",/content/drive/MyDrive/lab5_data/data2/2595.jpg,positive,1
2257,2605,"RT winssani Downhearted feeling depressed dejected and stuck buh I know Jesus has got my back 
",/content/drive/MyDrive/lab5_data/data2/2605.jpg,negative,0
2258,2610,"RT LilyBlueGifts Delighted to have new stocks of OrliJewellery Delivery Fridaysales Saturday Perfect LilyBlueGifts UKBusinessRT htt 
",/content/drive/MyDrive/lab5_data/data2/2610.jpg,positive,1
2259,2612,"RT CPFC BREAKING CPFC are delighted to announce the signing of Yohan Cabaye on a threeyear deal WelcomeCabaye 
",/content/drive/MyDrive/lab5_data/data2/2612.jpg,positive,1
2260,2620,"RT FootballFunnys  million used to get you Zinedine Zidane now it gets you Raheem Sterling 
",/content/drive/MyDrive/lab5_data/data2/2620.jpg,positive,1
2261,2617,"RT RTAmerica Homicide spike demoralized force poses tough challenge for new Baltimore police chief 
",/content/drive/MyDrive/lab5_data/data2/2617.jpg,negative,0
2262,2592,"RT GothamCityFans You defeated Deathstroke eh 
",/content/drive/MyDrive/lab5_data/data2/2592.jpg,positive,1
2263,2602,"RT ajwildlife FreedomForPalestine FreedomForGaza World speaks to UScongress Israel Apartheid racism Humanity deficient UN http 
",/content/drive/MyDrive/lab5_data/data2/2602.jpg,negative,0
2264,2590,"Now we cant be defeated 
",/content/drive/MyDrive/lab5_data/data2/2590.jpg,positive,1
2265,2619,"RT DanteBu The ConfederateFlag is about a HeritageOfHate WhiteSupremacy and depraved racist delusion TakeDownTheFlag 
",/content/drive/MyDrive/lab5_data/data2/2619.jpg,negative,0
2266,2624,"Why are you so depressed Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2624.jpg,positive,1
2267,2618,"Baltimores next police chief faces demoralized department 
",/content/drive/MyDrive/lab5_data/data2/2618.jpg,negative,0
2268,2596,"And too Determined to be Defeated 
",/content/drive/MyDrive/lab5_data/data2/2596.jpg,positive,1
2269,2608,"RT FootyMemes Glen Johnson delighted with his move to Stoke 
",/content/drive/MyDrive/lab5_data/data2/2608.jpg,positive,1
2270,2626,"Nice day chilling in the park yesterday relieved my mood for a short while friends summer outside depression 
",/content/drive/MyDrive/lab5_data/data2/2626.jpg,positive,1
2271,2614,"RT AlvaroNegredo Un placer compartir vestuario contigo CasillasWorld ElMejorPorteroDeLaHistoria Mucha suerte en tu nuevo reto amigo  
",/content/drive/MyDrive/lab5_data/data2/2614.jpg,positive,1
2272,2600,"RT BlueGreyFB Trey Udoffia TreyDizzle was named Defensive MVP at todays BlueGreyFB Super Combine in Northern California 
",/content/drive/MyDrive/lab5_data/data2/2600.jpg,positive,1
2273,2604,"Correggo insieme al deficit abbiamo il deficient 
",/content/drive/MyDrive/lab5_data/data2/2604.jpg,positive,1
2274,2613,"My room has the perfect window for sneaking out too bad Im not a delinquent child 
",/content/drive/MyDrive/lab5_data/data2/2613.jpg,positive,1
2275,2593,"RT HudaKishawi Salute to the hunger striker KhaderAdnan who defeated Israeli jails sacrificing his life for the sake of Palestine http 
",/content/drive/MyDrive/lab5_data/data2/2593.jpg,positive,1
2276,2621,"Good News The Depraved Heart has been delivered up for appropriate disposition Get SISTRUMS out Going for Music 
",/content/drive/MyDrive/lab5_data/data2/2621.jpg,positive,1
2277,2599,"WadePhillips as Broncos Head Coach in  Phillips is now the Defensive Coordinator 
",/content/drive/MyDrive/lab5_data/data2/2599.jpg,neutral,2
2278,2603,"team OP EXODUS IoW Camp  BRING a Roll Mat for Bivouac activity sleeptime outside kit list deficient 
",/content/drive/MyDrive/lab5_data/data2/2603.jpg,negative,0
2279,2609,"RT neiltyson I once showed Pluto to Pluto He looked delighted Or maybe thats his reaction to everything 
",/content/drive/MyDrive/lab5_data/data2/2609.jpg,positive,1
2280,2591,"RT RealWasimPerviz Like it or not JohnCena has defeated some of the biggest names in WWE history Retweet if you agree 
",/content/drive/MyDrive/lab5_data/data2/2591.jpg,positive,1
2281,2594,"Ali Alameer just defeated tmsngrd in Champions League QuizUp  
",/content/drive/MyDrive/lab5_data/data2/2594.jpg,positive,1
2282,2628,"RT SportsMemNet Appeal for programmes  sports memorabilia to help tackle dementia depression  loneliness http 
",/content/drive/MyDrive/lab5_data/data2/2628.jpg,positive,1
2283,2656,"Why are you feeling despondent Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2656.jpg,positive,1
2284,2639,"RT danielkemp THE DESOLATE GARDEN Fascinating Seductive Thriller 
",/content/drive/MyDrive/lab5_data/data2/2639.jpg,negative,0
2285,2645,"RT WhoSFX The desolate landscape was later recreated in studio by designer Stuart Walker TheSavages 
",/content/drive/MyDrive/lab5_data/data2/2645.jpg,negative,0
2286,2658,"Why are you feeling despondent Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2658.jpg,neutral,2
2287,2643,"Aurora over a desolate landscape Photo by TorIvar Naess 
",/content/drive/MyDrive/lab5_data/data2/2643.jpg,negative,0
2288,2651,"Buster is still missingAppleby MagnaLeicsowners are desperateplease retweetthank you 
",/content/drive/MyDrive/lab5_data/data2/2651.jpg,negative,0
2289,2636,"RT Apostrophe Deserted by Zosia Prominska Tumblr blackandwhitephotography 
",/content/drive/MyDrive/lab5_data/data2/2636.jpg,neutral,2
2290,2641,"RT rtopnb Desolate Winter by Peter Izarik art rtopnb photography 
",/content/drive/MyDrive/lab5_data/data2/2641.jpg,negative,0
2291,2633,"RT syrializer Another British jihadist has deserted Isis in Syria 
",/content/drive/MyDrive/lab5_data/data2/2633.jpg,negative,0
2292,2659,"Why are you feeling despondent Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2659.jpg,positive,1
2293,2657,"Why are you feeling despondent Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2657.jpg,positive,1
2294,2648,"Why are you feeling desolate Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2648.jpg,positive,1
2295,2650,"RT TheAngelKing DerayHive RT deray And here are other photoshopped gems from my committed and desperate trolls 
",/content/drive/MyDrive/lab5_data/data2/2650.jpg,negative,0
2296,2634,"Airus crashes onto a deserted island Will Harmony ever find a way back home 
",/content/drive/MyDrive/lab5_data/data2/2634.jpg,positive,1
2297,2655,"RT MyCivilRights GalleryGuichard Owner grabbing folks off the street Most just walking by ignoring Desperate Dude PLEASE GTFOH htt 
",/content/drive/MyDrive/lab5_data/data2/2655.jpg,neutral,2
2298,2654,"Desperate times call for desperate measures mosquito coil thirdworldproblems rainyseason 
",/content/drive/MyDrive/lab5_data/data2/2654.jpg,negative,0
2299,2699,"RT romeoette NickKouture many races have done stuffdisgraced the flag but when black people do it its their entire race 
",/content/drive/MyDrive/lab5_data/data2/2699.jpg,negative,0
2300,2693,"The unfazed and the disconcerted 
",/content/drive/MyDrive/lab5_data/data2/2693.jpg,negative,0
2301,2685,"RT Pet Devoted Man Reunites With Dog After Struggle with Homelessness 
",/content/drive/MyDrive/lab5_data/data2/2685.jpg,negative,0
2302,2667,"RT NBCNews Iranian hardliners vow in march US will be destroyed 
",/content/drive/MyDrive/lab5_data/data2/2667.jpg,negative,0
2303,2673,"RT RaviSinghKA The moment I told this Bosnian man that we Khalsa Aid will rebuild his floods destroyed house in  humanity 
",/content/drive/MyDrive/lab5_data/data2/2673.jpg,negative,0
2304,2690,"RT britishmuseum Torres Strait Islander artist Angela Torenbeek made this basket from discarded nets NAIDOC http 
",/content/drive/MyDrive/lab5_data/data2/2690.jpg,negative,0
2305,2689,"Old mobile phones to the tune of  million are discarded or replaced annually eWaste 
",/content/drive/MyDrive/lab5_data/data2/2689.jpg,negative,0
2306,2672,"RT alwasatengnews Reports that ISIS destroyed  homes in Sirte after seizing contents within them Libya 
",/content/drive/MyDrive/lab5_data/data2/2672.jpg,negative,0
2307,2694,"RT AnxietyUnited Never discourage or be discouraged  You are doing your best  thats all anyone can do 
",/content/drive/MyDrive/lab5_data/data2/2694.jpg,positive,1
2308,2670,"RT NovorossiyaNewz The enemy must be destroyed There has been too much blood  Zakharchenko Donbass will NEVER be part of Ukraine ht 
",/content/drive/MyDrive/lab5_data/data2/2670.jpg,negative,0
2309,2705,"RT DrTurleyTalks Learn how Christians are on course to become the majority in the west 
",/content/drive/MyDrive/lab5_data/data2/2705.jpg,neutral,2
2310,2692,"RT pinkflemingos me disconcerted  high street 
",/content/drive/MyDrive/lab5_data/data2/2692.jpg,negative,0
2311,2700,"Why are you feeling dismal Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2700.jpg,neutral,2
2312,2674,"RT islamlie Houses in Yemen destroyed by Saudis Muslims dont tweet this isnt Gaza No Jews no UN resolutions no news httpstco 
",/content/drive/MyDrive/lab5_data/data2/2674.jpg,negative,0
2313,2703,"The dismal science economics and sentencing via SLandP 
",/content/drive/MyDrive/lab5_data/data2/2703.jpg,negative,0
2314,2671,"RT DieForChange The world will not be destroyed by those who do evil but by those who watch them without doing anything 
",/content/drive/MyDrive/lab5_data/data2/2671.jpg,negative,0
2315,2663,"RT islamlie Yemen Military hospital in Sanaa destroyed by Saudis jets Muslims dont tweet this isnt Gaza No Jews no news https 
",/content/drive/MyDrive/lab5_data/data2/2663.jpg,negative,0
2316,2665,"DestroyedGems Shawn Walked around looking like this 
",/content/drive/MyDrive/lab5_data/data2/2665.jpg,neutral,2
2317,2675,"RT rrt The origin of American economic oppression can be traced back to the creation of a monetary monster in  Devalued 
",/content/drive/MyDrive/lab5_data/data2/2675.jpg,negative,0
2318,2684," NEW Devoted Creations ADORNED Bronzing Complex Tanning Lotion  oz 
",/content/drive/MyDrive/lab5_data/data2/2684.jpg,neutral,2
2319,2706,"Why are you feeling dismal Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2706.jpg,negative,0
2320,2691,"Slightly disconcerted by the fact that the demolition work is causing my th floor hotel room to shake earthquake 
",/content/drive/MyDrive/lab5_data/data2/2691.jpg,negative,0
2321,2666," ISIS Militant Killed By ISF  Destroyed Car Bomb In Anbar StatementFP 
",/content/drive/MyDrive/lab5_data/data2/2666.jpg,negative,0
2322,2664,"RT islamlie  million bags of grain destroyed by Saudis jets in Yemen Muslims dont tweet this isnt Gaza No Jews no news https 
",/content/drive/MyDrive/lab5_data/data2/2664.jpg,negative,0
2323,2696,"Need an expert opinion arent these types of feeders discouraged 
",/content/drive/MyDrive/lab5_data/data2/2696.jpg,neutral,2
2324,2687,"Fashion advice from the Water Cure Journal Devoted to Physiology Hydropathy  the Laws of Life  dubious 
",/content/drive/MyDrive/lab5_data/data2/2687.jpg,neutral,2
2325,2683,"Ghassemlou was Sec General of the Kurdistan Dem Party of Iran his entire existence was devoted the Kurdish cause 
",/content/drive/MyDrive/lab5_data/data2/2683.jpg,positive,1
2326,2701,"Why are you feeling dismal Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2701.jpg,positive,1
2327,2660,"Why are you feeling despondent Take the quiz 
",/content/drive/MyDrive/lab5_data/data2/2660.jpg,positive,1
2328,2661,"Why is Sudhir Kakars Bhartrihari is weak despondent 
",/content/drive/MyDrive/lab5_data/data2/2661.jpg,positive,1
2329,2686,"RT InteriorDesign On Pinterest Follow our projects board devoted to cool home office designs 
",/content/drive/MyDrive/lab5_data/data2/2686.jpg,positive,1
2330,2669,"RT zellieimani Meet the student Faatimah Knight who raised  to help fix churches destroyed by fire http 
",/content/drive/MyDrive/lab5_data/data2/2669.jpg,positive,1
2331,2662,"Justin Biebers Sex Life With Selena Gomez Gets Destroyed 
",/content/drive/MyDrive/lab5_data/data2/2662.jpg,negative,0
2332,2688,"RT Pablothemako UPDATENavy discarded ilegal fishing after boarding chinese vessels in Chiles Excl Econ Zone htt 
",/content/drive/MyDrive/lab5_data/data2/2688.jpg,negative,0
2333,2695,"RT euphoriajh Jonghyun dont be discouraged I see them your true colors 
",/content/drive/MyDrive/lab5_data/data2/2695.jpg,positive,1
2334,2712,"BOO GameofThrones ExperienceTheRealm is SO disorganized 
",/content/drive/MyDrive/lab5_data/data2/2712.jpg,negative,0
