,file_number,img_path,emotion,labels
2116,879,/content/drive/MyDrive/lab5_data/data2/879.jpg,positive,1.0
2117,39,/content/drive/MyDrive/lab5_data/data2/39.jpg,neutral,2.0
2118,1335,/content/drive/MyDrive/lab5_data/data2/1335.jpg,positive,1.0
2119,3534,/content/drive/MyDrive/lab5_data/data2/3534.jpg,negative,0.0
2120,1445,/content/drive/MyDrive/lab5_data/data2/1445.jpg,negative,0.0
2121,3252,/content/drive/MyDrive/lab5_data/data2/3252.jpg,positive,1.0
2122,1323,/content/drive/MyDrive/lab5_data/data2/1323.jpg,,
2123,1337,/content/drive/MyDrive/lab5_data/data2/1337.jpg,positive,1.0
2124,4529,/content/drive/MyDrive/lab5_data/data2/4529.jpg,positive,1.0
2125,3520,/content/drive/MyDrive/lab5_data/data2/3520.jpg,,
2126,3246,/content/drive/MyDrive/lab5_data/data2/3246.jpg,positive,1.0
2127,2158,/content/drive/MyDrive/lab5_data/data2/2158.jpg,negative,0.0
2128,1451,/content/drive/MyDrive/lab5_data/data2/1451.jpg,negative,0.0
2129,4501,/content/drive/MyDrive/lab5_data/data2/4501.jpg,positive,1.0
2130,1479,/content/drive/MyDrive/lab5_data/data2/1479.jpg,positive,1.0
2131,676,/content/drive/MyDrive/lab5_data/data2/676.jpg,negative,0.0
2132,2833,/content/drive/MyDrive/lab5_data/data2/2833.jpg,neutral,2.0
2133,1484,/content/drive/MyDrive/lab5_data/data2/1484.jpg,positive,1.0
2134,110,/content/drive/MyDrive/lab5_data/data2/110.jpg,negative,0.0
2135,3293,/content/drive/MyDrive/lab5_data/data2/3293.jpg,,
2136,3287,/content/drive/MyDrive/lab5_data/data2/3287.jpg,positive,1.0
2137,662,/content/drive/MyDrive/lab5_data/data2/662.jpg,positive,1.0
2138,2827,/content/drive/MyDrive/lab5_data/data2/2827.jpg,positive,1.0
2139,104,/content/drive/MyDrive/lab5_data/data2/104.jpg,neutral,2.0
2140,1490,/content/drive/MyDrive/lab5_data/data2/1490.jpg,,
2141,2614,/content/drive/MyDrive/lab5_data/data2/2614.jpg,positive,1.0
2142,4265,/content/drive/MyDrive/lab5_data/data2/4265.jpg,negative,0.0
2143,851,/content/drive/MyDrive/lab5_data/data2/851.jpg,positive,1.0
2144,689,/content/drive/MyDrive/lab5_data/data2/689.jpg,negative,0.0
2145,4503,/content/drive/MyDrive/lab5_data/data2/4503.jpg,positive,1.0
2146,3278,/content/drive/MyDrive/lab5_data/data2/3278.jpg,negative,0.0
2147,11,/content/drive/MyDrive/lab5_data/data2/11.jpg,positive,1.0
2148,4517,/content/drive/MyDrive/lab5_data/data2/4517.jpg,negative,0.0
2149,2166,/content/drive/MyDrive/lab5_data/data2/2166.jpg,positive,1.0
2150,845,/content/drive/MyDrive/lab5_data/data2/845.jpg,positive,1.0
2151,1309,/content/drive/MyDrive/lab5_data/data2/1309.jpg,,
2152,2600,/content/drive/MyDrive/lab5_data/data2/2600.jpg,positive,1.0
2153,4271,/content/drive/MyDrive/lab5_data/data2/4271.jpg,,
2154,4715,/content/drive/MyDrive/lab5_data/data2/4715.jpg,,
2155,1645,/content/drive/MyDrive/lab5_data/data2/1645.jpg,,
2156,3734,/content/drive/MyDrive/lab5_data/data2/3734.jpg,negative,0.0
2157,3052,/content/drive/MyDrive/lab5_data/data2/3052.jpg,,
2158,1123,/content/drive/MyDrive/lab5_data/data2/1123.jpg,negative,0.0
2159,3720,/content/drive/MyDrive/lab5_data/data2/3720.jpg,positive,1.0
2160,1137,/content/drive/MyDrive/lab5_data/data2/1137.jpg,positive,1.0
2161,4729,/content/drive/MyDrive/lab5_data/data2/4729.jpg,positive,1.0
2162,2358,/content/drive/MyDrive/lab5_data/data2/2358.jpg,,
2163,3046,/content/drive/MyDrive/lab5_data/data2/3046.jpg,,
2164,1889,/content/drive/MyDrive/lab5_data/data2/1889.jpg,positive,1.0
2165,892,/content/drive/MyDrive/lab5_data/data2/892.jpg,positive,1.0
2166,1651,/content/drive/MyDrive/lab5_data/data2/1651.jpg,positive,1.0
2167,886,/content/drive/MyDrive/lab5_data/data2/886.jpg,negative,0.0
2168,138,/content/drive/MyDrive/lab5_data/data2/138.jpg,positive,1.0
2169,1876,/content/drive/MyDrive/lab5_data/data2/1876.jpg,neutral,2.0
2170,3907,/content/drive/MyDrive/lab5_data/data2/3907.jpg,positive,1.0
2171,3091,/content/drive/MyDrive/lab5_data/data2/3091.jpg,positive,1.0
2172,4926,/content/drive/MyDrive/lab5_data/data2/4926.jpg,positive,1.0
2173,312,/content/drive/MyDrive/lab5_data/data2/312.jpg,,
2174,1686,/content/drive/MyDrive/lab5_data/data2/1686.jpg,positive,1.0
2175,306,/content/drive/MyDrive/lab5_data/data2/306.jpg,positive,1.0
2176,1692,/content/drive/MyDrive/lab5_data/data2/1692.jpg,neutral,2.0
2177,460,/content/drive/MyDrive/lab5_data/data2/460.jpg,,
2178,4098,/content/drive/MyDrive/lab5_data/data2/4098.jpg,neutral,2.0
2179,474,/content/drive/MyDrive/lab5_data/data2/474.jpg,positive,1.0
2180,3085,/content/drive/MyDrive/lab5_data/data2/3085.jpg,positive,1.0
2181,4932,/content/drive/MyDrive/lab5_data/data2/4932.jpg,neutral,2.0
2182,1679,/content/drive/MyDrive/lab5_data/data2/1679.jpg,positive,1.0
2183,2370,/content/drive/MyDrive/lab5_data/data2/2370.jpg,neutral,2.0
2184,4701,/content/drive/MyDrive/lab5_data/data2/4701.jpg,positive,1.0
2185,3708,/content/drive/MyDrive/lab5_data/data2/3708.jpg,positive,1.0
2186,2364,/content/drive/MyDrive/lab5_data/data2/2364.jpg,positive,1.0
2187,4073,/content/drive/MyDrive/lab5_data/data2/4073.jpg,negative,0.0
2188,4067,/content/drive/MyDrive/lab5_data/data2/4067.jpg,negative,0.0
2189,4661,/content/drive/MyDrive/lab5_data/data2/4661.jpg,positive,1.0
2190,1731,/content/drive/MyDrive/lab5_data/data2/1731.jpg,positive,1.0
2191,3126,/content/drive/MyDrive/lab5_data/data2/3126.jpg,,
2192,4649,/content/drive/MyDrive/lab5_data/data2/4649.jpg,positive,1.0
2193,4891,/content/drive/MyDrive/lab5_data/data2/4891.jpg,positive,1.0
2194,1057,/content/drive/MyDrive/lab5_data/data2/1057.jpg,,
2195,1043,/content/drive/MyDrive/lab5_data/data2/1043.jpg,positive,1.0
2196,3640,/content/drive/MyDrive/lab5_data/data2/3640.jpg,positive,1.0
2197,3898,/content/drive/MyDrive/lab5_data/data2/3898.jpg,,
2198,1725,/content/drive/MyDrive/lab5_data/data2/1725.jpg,positive,1.0
2199,3654,/content/drive/MyDrive/lab5_data/data2/3654.jpg,positive,1.0
2200,3132,/content/drive/MyDrive/lab5_data/data2/3132.jpg,positive,1.0
2201,4885,/content/drive/MyDrive/lab5_data/data2/4885.jpg,,
2202,1862,/content/drive/MyDrive/lab5_data/data2/1862.jpg,neutral,2.0
2203,448,/content/drive/MyDrive/lab5_data/data2/448.jpg,negative,0.0
2204,3913,/content/drive/MyDrive/lab5_data/data2/3913.jpg,positive,1.0
2205,3873,/content/drive/MyDrive/lab5_data/data2/3873.jpg,positive,1.0
2206,528,/content/drive/MyDrive/lab5_data/data2/528.jpg,neutral,2.0
2207,1902,/content/drive/MyDrive/lab5_data/data2/1902.jpg,negative,0.0
2208,266,/content/drive/MyDrive/lab5_data/data2/266.jpg,positive,1.0
2209,4852,/content/drive/MyDrive/lab5_data/data2/4852.jpg,negative,0.0
2210,500,/content/drive/MyDrive/lab5_data/data2/500.jpg,positive,1.0
2211,1094,/content/drive/MyDrive/lab5_data/data2/1094.jpg,positive,1.0
2212,2589,/content/drive/MyDrive/lab5_data/data2/2589.jpg,positive,1.0
2213,3697,/content/drive/MyDrive/lab5_data/data2/3697.jpg,positive,1.0
2214,514,/content/drive/MyDrive/lab5_data/data2/514.jpg,positive,1.0
2215,1080,/content/drive/MyDrive/lab5_data/data2/1080.jpg,positive,1.0
2216,272,/content/drive/MyDrive/lab5_data/data2/272.jpg,,
2217,4846,/content/drive/MyDrive/lab5_data/data2/4846.jpg,,
2218,4675,/content/drive/MyDrive/lab5_data/data2/4675.jpg,positive,1.0
2219,299,/content/drive/MyDrive/lab5_data/data2/299.jpg,positive,1.0
2220,2562,/content/drive/MyDrive/lab5_data/data2/2562.jpg,positive,1.0
2221,4113,/content/drive/MyDrive/lab5_data/data2/4113.jpg,neutral,2.0
2222,2576,/content/drive/MyDrive/lab5_data/data2/2576.jpg,positive,1.0
2223,3668,/content/drive/MyDrive/lab5_data/data2/3668.jpg,negative,0.0
2224,1719,/content/drive/MyDrive/lab5_data/data2/1719.jpg,positive,1.0
2225,4107,/content/drive/MyDrive/lab5_data/data2/4107.jpg,negative,0.0
2226,2774,/content/drive/MyDrive/lab5_data/data2/2774.jpg,negative,0.0
2227,4305,/content/drive/MyDrive/lab5_data/data2/4305.jpg,positive,1.0
2228,931,/content/drive/MyDrive/lab5_data/data2/931.jpg,negative,0.0
2229,919,/content/drive/MyDrive/lab5_data/data2/919.jpg,negative,0.0
2230,1255,/content/drive/MyDrive/lab5_data/data2/1255.jpg,positive,1.0
2231,5033,/content/drive/MyDrive/lab5_data/data2/5033.jpg,positive,1.0
2232,3442,/content/drive/MyDrive/lab5_data/data2/3442.jpg,positive,1.0
2233,2984,/content/drive/MyDrive/lab5_data/data2/2984.jpg,neutral,2.0
2234,1533,/content/drive/MyDrive/lab5_data/data2/1533.jpg,negative,0.0
2235,3324,/content/drive/MyDrive/lab5_data/data2/3324.jpg,,
2236,4339,/content/drive/MyDrive/lab5_data/data2/4339.jpg,positive,1.0
2237,2748,/content/drive/MyDrive/lab5_data/data2/2748.jpg,positive,1.0
2238,3330,/content/drive/MyDrive/lab5_data/data2/3330.jpg,neutral,2.0
2239,1527,/content/drive/MyDrive/lab5_data/data2/1527.jpg,negative,0.0
2240,2990,/content/drive/MyDrive/lab5_data/data2/2990.jpg,positive,1.0
2241,3456,/content/drive/MyDrive/lab5_data/data2/3456.jpg,negative,0.0
2242,1241,/content/drive/MyDrive/lab5_data/data2/1241.jpg,positive,1.0
2243,5027,/content/drive/MyDrive/lab5_data/data2/5027.jpg,,
2244,1916,/content/drive/MyDrive/lab5_data/data2/1916.jpg,negative,0.0
2245,3867,/content/drive/MyDrive/lab5_data/data2/3867.jpg,negative,0.0
2246,3481,/content/drive/MyDrive/lab5_data/data2/3481.jpg,positive,1.0
2247,2947,/content/drive/MyDrive/lab5_data/data2/2947.jpg,positive,1.0
2248,716,/content/drive/MyDrive/lab5_data/data2/716.jpg,,
2249,1296,/content/drive/MyDrive/lab5_data/data2/1296.jpg,negative,0.0
2250,702,/content/drive/MyDrive/lab5_data/data2/702.jpg,positive,1.0
2251,4488,/content/drive/MyDrive/lab5_data/data2/4488.jpg,negative,0.0
2252,1282,/content/drive/MyDrive/lab5_data/data2/1282.jpg,neutral,2.0
2253,2760,/content/drive/MyDrive/lab5_data/data2/2760.jpg,positive,1.0
2254,3495,/content/drive/MyDrive/lab5_data/data2/3495.jpg,,
2255,2953,/content/drive/MyDrive/lab5_data/data2/2953.jpg,positive,1.0
2256,4311,/content/drive/MyDrive/lab5_data/data2/4311.jpg,positive,1.0
2257,925,/content/drive/MyDrive/lab5_data/data2/925.jpg,positive,1.0
2258,1269,/content/drive/MyDrive/lab5_data/data2/1269.jpg,,
2259,4477,/content/drive/MyDrive/lab5_data/data2/4477.jpg,positive,1.0
2260,2012,/content/drive/MyDrive/lab5_data/data2/2012.jpg,neutral,2.0
2261,2006,/content/drive/MyDrive/lab5_data/data2/2006.jpg,positive,1.0
2262,3318,/content/drive/MyDrive/lab5_data/data2/3318.jpg,neutral,2.0
2263,4463,/content/drive/MyDrive/lab5_data/data2/4463.jpg,neutral,2.0
2264,4310,/content/drive/MyDrive/lab5_data/data2/4310.jpg,positive,1.0
2265,2761,/content/drive/MyDrive/lab5_data/data2/2761.jpg,neutral,2.0
2266,3319,/content/drive/MyDrive/lab5_data/data2/3319.jpg,positive,1.0
2267,4476,/content/drive/MyDrive/lab5_data/data2/4476.jpg,negative,0.0
2268,3494,/content/drive/MyDrive/lab5_data/data2/3494.jpg,,
2269,2007,/content/drive/MyDrive/lab5_data/data2/2007.jpg,neutral,2.0
2270,2952,/content/drive/MyDrive/lab5_data/data2/2952.jpg,positive,1.0
2271,3480,/content/drive/MyDrive/lab5_data/data2/3480.jpg,negative,0.0
2272,703,/content/drive/MyDrive/lab5_data/data2/703.jpg,negative,0.0
2273,2946,/content/drive/MyDrive/lab5_data/data2/2946.jpg,positive,1.0
2274,1283,/content/drive/MyDrive/lab5_data/data2/1283.jpg,positive,1.0
2275,717,/content/drive/MyDrive/lab5_data/data2/717.jpg,positive,1.0
2276,1297,/content/drive/MyDrive/lab5_data/data2/1297.jpg,positive,1.0
2277,4489,/content/drive/MyDrive/lab5_data/data2/4489.jpg,positive,1.0
2278,3866,/content/drive/MyDrive/lab5_data/data2/3866.jpg,neutral,2.0
2279,1917,/content/drive/MyDrive/lab5_data/data2/1917.jpg,positive,1.0
2280,1526,/content/drive/MyDrive/lab5_data/data2/1526.jpg,negative,0.0
2281,3331,/content/drive/MyDrive/lab5_data/data2/3331.jpg,positive,1.0
2282,5026,/content/drive/MyDrive/lab5_data/data2/5026.jpg,positive,1.0
2283,1240,/content/drive/MyDrive/lab5_data/data2/1240.jpg,positive,1.0
2284,2749,/content/drive/MyDrive/lab5_data/data2/2749.jpg,positive,1.0
2285,4338,/content/drive/MyDrive/lab5_data/data2/4338.jpg,positive,1.0
2286,918,/content/drive/MyDrive/lab5_data/data2/918.jpg,positive,1.0
2287,1532,/content/drive/MyDrive/lab5_data/data2/1532.jpg,negative,0.0
2288,3457,/content/drive/MyDrive/lab5_data/data2/3457.jpg,positive,1.0
2289,2991,/content/drive/MyDrive/lab5_data/data2/2991.jpg,,
2290,2985,/content/drive/MyDrive/lab5_data/data2/2985.jpg,neutral,2.0
2291,3443,/content/drive/MyDrive/lab5_data/data2/3443.jpg,positive,1.0
2292,5032,/content/drive/MyDrive/lab5_data/data2/5032.jpg,positive,1.0
2293,1254,/content/drive/MyDrive/lab5_data/data2/1254.jpg,negative,0.0
2294,4462,/content/drive/MyDrive/lab5_data/data2/4462.jpg,neutral,2.0
2295,3325,/content/drive/MyDrive/lab5_data/data2/3325.jpg,,
2296,2013,/content/drive/MyDrive/lab5_data/data2/2013.jpg,negative,0.0
2297,2775,/content/drive/MyDrive/lab5_data/data2/2775.jpg,positive,1.0
2298,4304,/content/drive/MyDrive/lab5_data/data2/4304.jpg,negative,0.0
2299,1268,/content/drive/MyDrive/lab5_data/data2/1268.jpg,negative,0.0
2300,930,/content/drive/MyDrive/lab5_data/data2/930.jpg,negative,0.0
2301,924,/content/drive/MyDrive/lab5_data/data2/924.jpg,positive,1.0
2302,1718,/content/drive/MyDrive/lab5_data/data2/1718.jpg,positive,1.0
2303,4674,/content/drive/MyDrive/lab5_data/data2/4674.jpg,positive,1.0
2304,298,/content/drive/MyDrive/lab5_data/data2/298.jpg,positive,1.0
2305,4112,/content/drive/MyDrive/lab5_data/data2/4112.jpg,,
2306,2563,/content/drive/MyDrive/lab5_data/data2/2563.jpg,,
2307,267,/content/drive/MyDrive/lab5_data/data2/267.jpg,positive,1.0
2308,273,/content/drive/MyDrive/lab5_data/data2/273.jpg,negative,0.0
2309,515,/content/drive/MyDrive/lab5_data/data2/515.jpg,positive,1.0
2310,1081,/content/drive/MyDrive/lab5_data/data2/1081.jpg,positive,1.0
2311,4847,/content/drive/MyDrive/lab5_data/data2/4847.jpg,,
2312,3696,/content/drive/MyDrive/lab5_data/data2/3696.jpg,positive,1.0
2313,2588,/content/drive/MyDrive/lab5_data/data2/2588.jpg,positive,1.0
2314,4853,/content/drive/MyDrive/lab5_data/data2/4853.jpg,negative,0.0
2315,3682,/content/drive/MyDrive/lab5_data/data2/3682.jpg,positive,1.0
2316,1095,/content/drive/MyDrive/lab5_data/data2/1095.jpg,positive,1.0
2317,501,/content/drive/MyDrive/lab5_data/data2/501.jpg,positive,1.0
2318,3872,/content/drive/MyDrive/lab5_data/data2/3872.jpg,,
2319,529,/content/drive/MyDrive/lab5_data/data2/529.jpg,negative,0.0
2320,1903,/content/drive/MyDrive/lab5_data/data2/1903.jpg,,
2321,1863,/content/drive/MyDrive/lab5_data/data2/1863.jpg,,
2322,449,/content/drive/MyDrive/lab5_data/data2/449.jpg,neutral,2.0
2323,3912,/content/drive/MyDrive/lab5_data/data2/3912.jpg,positive,1.0
2324,3655,/content/drive/MyDrive/lab5_data/data2/3655.jpg,negative,0.0
2325,1042,/content/drive/MyDrive/lab5_data/data2/1042.jpg,neutral,2.0
2326,1724,/content/drive/MyDrive/lab5_data/data2/1724.jpg,positive,1.0
2327,3133,/content/drive/MyDrive/lab5_data/data2/3133.jpg,negative,0.0
2328,1730,/content/drive/MyDrive/lab5_data/data2/1730.jpg,negative,0.0
2329,4890,/content/drive/MyDrive/lab5_data/data2/4890.jpg,positive,1.0
2330,4884,/content/drive/MyDrive/lab5_data/data2/4884.jpg,negative,0.0
2331,3127,/content/drive/MyDrive/lab5_data/data2/3127.jpg,positive,1.0
2332,4648,/content/drive/MyDrive/lab5_data/data2/4648.jpg,positive,1.0
2333,3899,/content/drive/MyDrive/lab5_data/data2/3899.jpg,positive,1.0
2334,3641,/content/drive/MyDrive/lab5_data/data2/3641.jpg,,
2335,1056,/content/drive/MyDrive/lab5_data/data2/1056.jpg,negative,0.0
2336,4660,/content/drive/MyDrive/lab5_data/data2/4660.jpg,positive,1.0
2337,4106,/content/drive/MyDrive/lab5_data/data2/4106.jpg,neutral,2.0
2338,3669,/content/drive/MyDrive/lab5_data/data2/3669.jpg,negative,0.0
2339,2577,/content/drive/MyDrive/lab5_data/data2/2577.jpg,negative,0.0
2340,4714,/content/drive/MyDrive/lab5_data/data2/4714.jpg,positive,1.0
2341,1678,/content/drive/MyDrive/lab5_data/data2/1678.jpg,,
2342,4700,/content/drive/MyDrive/lab5_data/data2/4700.jpg,negative,0.0
2343,2371,/content/drive/MyDrive/lab5_data/data2/2371.jpg,neutral,2.0
2344,4066,/content/drive/MyDrive/lab5_data/data2/4066.jpg,negative,0.0
2345,3709,/content/drive/MyDrive/lab5_data/data2/3709.jpg,positive,1.0
2346,4933,/content/drive/MyDrive/lab5_data/data2/4933.jpg,negative,0.0
2347,1693,/content/drive/MyDrive/lab5_data/data2/1693.jpg,negative,0.0
2348,1687,/content/drive/MyDrive/lab5_data/data2/1687.jpg,positive,1.0
2349,461,/content/drive/MyDrive/lab5_data/data2/461.jpg,negative,0.0
2350,313,/content/drive/MyDrive/lab5_data/data2/313.jpg,,
2351,307,/content/drive/MyDrive/lab5_data/data2/307.jpg,positive,1.0
2352,4927,/content/drive/MyDrive/lab5_data/data2/4927.jpg,positive,1.0
2353,3090,/content/drive/MyDrive/lab5_data/data2/3090.jpg,negative,0.0
2354,4099,/content/drive/MyDrive/lab5_data/data2/4099.jpg,positive,1.0
2355,1877,/content/drive/MyDrive/lab5_data/data2/1877.jpg,positive,1.0
2356,475,/content/drive/MyDrive/lab5_data/data2/475.jpg,positive,1.0
2357,1485,/content/drive/MyDrive/lab5_data/data2/1485.jpg,,
2358,887,/content/drive/MyDrive/lab5_data/data2/887.jpg,positive,1.0
2359,139,/content/drive/MyDrive/lab5_data/data2/139.jpg,positive,1.0
2360,893,/content/drive/MyDrive/lab5_data/data2/893.jpg,positive,1.0
2361,3721,/content/drive/MyDrive/lab5_data/data2/3721.jpg,negative,0.0
2362,1650,/content/drive/MyDrive/lab5_data/data2/1650.jpg,positive,1.0
2363,1136,/content/drive/MyDrive/lab5_data/data2/1136.jpg,positive,1.0
2364,1888,/content/drive/MyDrive/lab5_data/data2/1888.jpg,positive,1.0
2365,4728,/content/drive/MyDrive/lab5_data/data2/4728.jpg,positive,1.0
2366,3047,/content/drive/MyDrive/lab5_data/data2/3047.jpg,negative,0.0
2367,2359,/content/drive/MyDrive/lab5_data/data2/2359.jpg,negative,0.0
2368,1644,/content/drive/MyDrive/lab5_data/data2/1644.jpg,positive,1.0
2369,1122,/content/drive/MyDrive/lab5_data/data2/1122.jpg,negative,0.0
2370,3735,/content/drive/MyDrive/lab5_data/data2/3735.jpg,negative,0.0
2371,4072,/content/drive/MyDrive/lab5_data/data2/4072.jpg,positive,1.0
2372,2403,/content/drive/MyDrive/lab5_data/data2/2403.jpg,negative,0.0
2373,2365,/content/drive/MyDrive/lab5_data/data2/2365.jpg,positive,1.0
2374,2629,/content/drive/MyDrive/lab5_data/data2/2629.jpg,,
2375,3251,/content/drive/MyDrive/lab5_data/data2/3251.jpg,positive,1.0
2376,1446,/content/drive/MyDrive/lab5_data/data2/1446.jpg,,
2377,2167,/content/drive/MyDrive/lab5_data/data2/2167.jpg,negative,0.0
2378,3279,/content/drive/MyDrive/lab5_data/data2/3279.jpg,,
2379,4516,/content/drive/MyDrive/lab5_data/data2/4516.jpg,positive,1.0
2380,1308,/content/drive/MyDrive/lab5_data/data2/1308.jpg,neutral,2.0
2381,2601,/content/drive/MyDrive/lab5_data/data2/2601.jpg,positive,1.0
2382,4270,/content/drive/MyDrive/lab5_data/data2/4270.jpg,positive,1.0
2383,844,/content/drive/MyDrive/lab5_data/data2/844.jpg,positive,1.0
2384,688,/content/drive/MyDrive/lab5_data/data2/688.jpg,positive,1.0
2385,10,/content/drive/MyDrive/lab5_data/data2/10.jpg,negative,0.0
2386,850,/content/drive/MyDrive/lab5_data/data2/850.jpg,positive,1.0
2387,4264,/content/drive/MyDrive/lab5_data/data2/4264.jpg,negative,0.0
2388,4502,/content/drive/MyDrive/lab5_data/data2/4502.jpg,neutral,2.0
2389,2615,/content/drive/MyDrive/lab5_data/data2/2615.jpg,neutral,2.0
2390,105,/content/drive/MyDrive/lab5_data/data2/105.jpg,neutral,2.0
2391,1491,/content/drive/MyDrive/lab5_data/data2/1491.jpg,positive,1.0
2392,2826,/content/drive/MyDrive/lab5_data/data2/2826.jpg,positive,1.0
2393,663,/content/drive/MyDrive/lab5_data/data2/663.jpg,positive,1.0
2394,111,/content/drive/MyDrive/lab5_data/data2/111.jpg,positive,1.0
2395,677,/content/drive/MyDrive/lab5_data/data2/677.jpg,,
2396,2832,/content/drive/MyDrive/lab5_data/data2/2832.jpg,neutral,2.0
2397,3286,/content/drive/MyDrive/lab5_data/data2/3286.jpg,positive,1.0
2398,3292,/content/drive/MyDrive/lab5_data/data2/3292.jpg,,
2399,1339,/content/drive/MyDrive/lab5_data/data2/1339.jpg,,
2400,2630,/content/drive/MyDrive/lab5_data/data2/2630.jpg,,
2401,3248,/content/drive/MyDrive/lab5_data/data2/3248.jpg,,
2402,2156,/content/drive/MyDrive/lab5_data/data2/2156.jpg,negative,0.0
2403,875,/content/drive/MyDrive/lab5_data/data2/875.jpg,negative,0.0
2404,35,/content/drive/MyDrive/lab5_data/data2/35.jpg,positive,1.0
2405,4241,/content/drive/MyDrive/lab5_data/data2/4241.jpg,positive,1.0
2406,4255,/content/drive/MyDrive/lab5_data/data2/4255.jpg,,
2407,861,/content/drive/MyDrive/lab5_data/data2/861.jpg,,
2408,2624,/content/drive/MyDrive/lab5_data/data2/2624.jpg,positive,1.0
2409,21,/content/drive/MyDrive/lab5_data/data2/21.jpg,positive,1.0
2410,4533,/content/drive/MyDrive/lab5_data/data2/4533.jpg,negative,0.0
2411,2142,/content/drive/MyDrive/lab5_data/data2/2142.jpg,positive,1.0
2412,3245,/content/drive/MyDrive/lab5_data/data2/3245.jpg,positive,1.0
2413,1452,/content/drive/MyDrive/lab5_data/data2/1452.jpg,,
2414,1334,/content/drive/MyDrive/lab5_data/data2/1334.jpg,positive,1.0
2415,3537,/content/drive/MyDrive/lab5_data/data2/3537.jpg,neutral,2.0
2416,878,/content/drive/MyDrive/lab5_data/data2/878.jpg,positive,1.0
2417,38,/content/drive/MyDrive/lab5_data/data2/38.jpg,,
2418,1320,/content/drive/MyDrive/lab5_data/data2/1320.jpg,positive,1.0
2419,3523,/content/drive/MyDrive/lab5_data/data2/3523.jpg,neutral,2.0
2420,4258,/content/drive/MyDrive/lab5_data/data2/4258.jpg,negative,0.0
2421,120,/content/drive/MyDrive/lab5_data/data2/120.jpg,positive,1.0
2422,108,/content/drive/MyDrive/lab5_data/data2/108.jpg,neutral,2.0
2423,4282,/content/drive/MyDrive/lab5_data/data2/4282.jpg,negative,0.0
2424,1488,/content/drive/MyDrive/lab5_data/data2/1488.jpg,negative,0.0
2425,4296,/content/drive/MyDrive/lab5_data/data2/4296.jpg,negative,0.0
2426,1463,/content/drive/MyDrive/lab5_data/data2/1463.jpg,positive,1.0
2427,3274,/content/drive/MyDrive/lab5_data/data2/3274.jpg,negative,0.0
2428,3512,/content/drive/MyDrive/lab5_data/data2/3512.jpg,negative,0.0
2429,849,/content/drive/MyDrive/lab5_data/data2/849.jpg,positive,1.0
2430,691,/content/drive/MyDrive/lab5_data/data2/691.jpg,positive,1.0
2431,1305,/content/drive/MyDrive/lab5_data/data2/1305.jpg,negative,0.0
2432,1311,/content/drive/MyDrive/lab5_data/data2/1311.jpg,positive,1.0
2433,3260,/content/drive/MyDrive/lab5_data/data2/3260.jpg,positive,1.0
2434,1477,/content/drive/MyDrive/lab5_data/data2/1477.jpg,positive,1.0
2435,3506,/content/drive/MyDrive/lab5_data/data2/3506.jpg,positive,1.0
2436,2618,/content/drive/MyDrive/lab5_data/data2/2618.jpg,negative,0.0
2437,685,/content/drive/MyDrive/lab5_data/data2/685.jpg,negative,0.0
2438,4269,/content/drive/MyDrive/lab5_data/data2/4269.jpg,negative,0.0
2439,4527,/content/drive/MyDrive/lab5_data/data2/4527.jpg,positive,1.0
2440,487,/content/drive/MyDrive/lab5_data/data2/487.jpg,,
2441,4043,/content/drive/MyDrive/lab5_data/data2/4043.jpg,positive,1.0
2442,1885,/content/drive/MyDrive/lab5_data/data2/1885.jpg,negative,0.0
2443,1113,/content/drive/MyDrive/lab5_data/data2/1113.jpg,positive,1.0
2444,2432,/content/drive/MyDrive/lab5_data/data2/2432.jpg,positive,1.0
2445,4725,/content/drive/MyDrive/lab5_data/data2/4725.jpg,positive,1.0
2446,2354,/content/drive/MyDrive/lab5_data/data2/2354.jpg,negative,0.0
2447,2340,/content/drive/MyDrive/lab5_data/data2/2340.jpg,negative,0.0
2448,1891,/content/drive/MyDrive/lab5_data/data2/1891.jpg,negative,0.0
2449,4731,/content/drive/MyDrive/lab5_data/data2/4731.jpg,positive,1.0
2450,1649,/content/drive/MyDrive/lab5_data/data2/1649.jpg,neutral,2.0
2451,4057,/content/drive/MyDrive/lab5_data/data2/4057.jpg,negative,0.0
2452,3738,/content/drive/MyDrive/lab5_data/data2/3738.jpg,positive,1.0
2453,2426,/content/drive/MyDrive/lab5_data/data2/2426.jpg,positive,1.0
2454,652,/content/drive/MyDrive/lab5_data/data2/652.jpg,positive,1.0
2455,2817,/content/drive/MyDrive/lab5_data/data2/2817.jpg,negative,0.0
2456,134,/content/drive/MyDrive/lab5_data/data2/134.jpg,negative,0.0
2457,646,/content/drive/MyDrive/lab5_data/data2/646.jpg,positive,1.0
2458,2803,/content/drive/MyDrive/lab5_data/data2/2803.jpg,,
2459,3937,/content/drive/MyDrive/lab5_data/data2/3937.jpg,positive,1.0
2460,322,/content/drive/MyDrive/lab5_data/data2/322.jpg,positive,1.0
2461,444,/content/drive/MyDrive/lab5_data/data2/444.jpg,positive,1.0
2462,4080,/content/drive/MyDrive/lab5_data/data2/4080.jpg,neutral,2.0
2463,2383,/content/drive/MyDrive/lab5_data/data2/2383.jpg,positive,1.0
2464,1846,/content/drive/MyDrive/lab5_data/data2/1846.jpg,neutral,2.0
